ASN,ORGANIZATION,SOURCE,ASOF_DATE
52721,TOLEDO INFO LTDA,PeeringDB,2021-12-31
52721,TOLEDO FIBRA,PeeringDB,2021-12-31
27984,TeleRed,PeeringDB,2021-12-31
62458,MBC Shahid,PeeringDB,2021-12-31
62458,Shahid,PeeringDB,2021-12-31
134993,iLemonrain Network,PeeringDB,2021-12-31
56340,Grand,PeeringDB,2021-12-31
56340,Умные сети,PeeringDB,2021-12-31
134998,Green Packet Global,PeeringDB,2021-12-31
134998,NGT Networks,PeeringDB,2021-12-31
27988,Servicios y Telecomunicaciones,PeeringDB,2021-12-31
27988,SYTSA,PeeringDB,2021-12-31
9795,Ramsay Health Care Australia,PeeringDB,2021-12-31
9794,Core Mediatech (D-NET),PeeringDB,2021-12-31
9794,DNET,PeeringDB,2021-12-31
62183,N C in Scandinavia AB,PeeringDB,2021-12-31
62183,Bredbandsson,PeeringDB,2021-12-31
33201,Tilver Enterprises,PeeringDB,2021-12-31
14380,"Opus Interactive, Inc.",PeeringDB,2021-12-31
48152,Digital Realty Germany,PeeringDB,2021-12-31
34962,Epik,PeeringDB,2021-12-31
48408,Localitel,PeeringDB,2021-12-31
48408,AS-LOCALITEL,PeeringDB,2021-12-31
34966,RB C+C,PeeringDB,2021-12-31
34966,Ralf Bender,PeeringDB,2021-12-31
266765,INTELCOM,PeeringDB,2021-12-31
34968,iunxi BV,PeeringDB,2021-12-31
48159,TIC AS48159,PeeringDB,2021-12-31
48159,TIC,PeeringDB,2021-12-31
39757,The UK Grid Network LTD,PeeringDB,2021-12-31
39757,UK Grid,PeeringDB,2021-12-31
262813,Superimagem Tecnologia em Eletrônica,PeeringDB,2021-12-31
262813,NET ANGRA,PeeringDB,2021-12-31
39753,Liuxyon,PeeringDB,2021-12-31
206539,HelloTel,PeeringDB,2021-12-31
133179,Syntegrate,PeeringDB,2021-12-31
271184,Link Ponto Com Telecom Eireli,PeeringDB,2021-12-31
271184,Link Ponto Com,PeeringDB,2021-12-31
198551,Societe Atlantique de Telephonie et Communication SARL,PeeringDB,2021-12-31
198551,SATECOM,PeeringDB,2021-12-31
202806,SKA,PeeringDB,2021-12-31
202806,SKA LLC,PeeringDB,2021-12-31
50015,Oleksandr Butenko,PeeringDB,2021-12-31
272182,INTERLINK TELECOM,PeeringDB,2021-12-31
15659,NextGenTel,PeeringDB,2021-12-31
12976,CITIC Telecom CPC RUS,PeeringDB,2021-12-31
15657,Speedbone GmbH,PeeringDB,2021-12-31
15657,SPEEDBONE-AS,PeeringDB,2021-12-31
15654,Civica UK,PeeringDB,2021-12-31
15654,Civica,PeeringDB,2021-12-31
12975,Palestinian Telecommunications,PeeringDB,2021-12-31
12975,Paltel,PeeringDB,2021-12-31
59110,BPS,PeeringDB,2021-12-31
59110,BPS(Japan),PeeringDB,2021-12-31
29553,Virtual Line,PeeringDB,2021-12-31
29550,Simply Transit Ltd,PeeringDB,2021-12-31
29550,team.blue,PeeringDB,2021-12-31
29550,Namesco,PeeringDB,2021-12-31
29551,Aixit GmbH,PeeringDB,2021-12-31
29551,aixit,PeeringDB,2021-12-31
272209,Thais da Silva,PeeringDB,2021-12-31
272209,REAL FIBRA TELECOM,PeeringDB,2021-12-31
29006,PoBox Hosting Ltd,PeeringDB,2021-12-31
29006,PoBox,PeeringDB,2021-12-31
29555,JSC Altel,PeeringDB,2021-12-31
29555,ALTEL 4G,PeeringDB,2021-12-31
29009,UK Broadband,PeeringDB,2021-12-31
263769,ByteSolution,PeeringDB,2021-12-31
263769,WispSolution,PeeringDB,2021-12-31
271681,R RODRIGUES MENEZES SERVICOS DE INTERNET,PeeringDB,2021-12-31
271681,CBX-NETTELECOM,PeeringDB,2021-12-31
395662,"OzarksGo, LLC",PeeringDB,2021-12-31
395662,OzarksGo,PeeringDB,2021-12-31
37922,"Diversity Media Co.,Ltd.",PeeringDB,2021-12-31
37922,"Cable TV Yamagata Co. ex. ""CATVY""",PeeringDB,2021-12-31
133929,TWOWIN NETWORK,PeeringDB,2021-12-31
133929,TWOWIN,PeeringDB,2021-12-31
328855,NCW (Pty) Ltd,PeeringDB,2021-12-31
328855,NCW,PeeringDB,2021-12-31
394280,Integrated Network Concepts,PeeringDB,2021-12-31
394280,Lan Wan Solutions,PeeringDB,2021-12-31
51013,WebSupport,PeeringDB,2021-12-31
41480,Systemec,PeeringDB,2021-12-31
41480,Systemec Internet Services,PeeringDB,2021-12-31
268485,Fibrativa Telecomunicaçoes - Eireli - ME,PeeringDB,2021-12-31
268485,FibrAtiva,PeeringDB,2021-12-31
15389,Telefonverkid,PeeringDB,2021-12-31
15389,Faroese Telecom,PeeringDB,2021-12-31
15389,Føroya Tele,PeeringDB,2021-12-31
394530,Hammer Fiber,PeeringDB,2021-12-31
39324,Mediam,PeeringDB,2021-12-31
39326,HighSpeed Office,PeeringDB,2021-12-31
39326,hSo,PeeringDB,2021-12-31
39326,Goscomb,PeeringDB,2021-12-31
206276,Citelia,PeeringDB,2021-12-31
15474,RHnet,PeeringDB,2021-12-31
15474,SURIS,PeeringDB,2021-12-31
133210,EN Technologies,PeeringDB,2021-12-31
26769,BandCon,PeeringDB,2021-12-31
393626,Sherwood Broadband,PeeringDB,2021-12-31
393626,City of Sherwood,PeeringDB,2021-12-31
26762,Conversant US East,PeeringDB,2021-12-31
136677,Basak Telecom,PeeringDB,2021-12-31
142566,Baoyun Network,PeeringDB,2021-12-31
147047,YuetAu Experimental Network,PeeringDB,2021-12-31
136672,Galactica Infotel,PeeringDB,2021-12-31
136671,Osbnet Broadband,PeeringDB,2021-12-31
136671,OSBNET,PeeringDB,2021-12-31
136678,Bombay Gas Company,PeeringDB,2021-12-31
34788,Neue Medien Muennich,PeeringDB,2021-12-31
61376,PITER-IX Kiev Route Servers,PeeringDB,2021-12-31
61376,PITER-IX Kiev,PeeringDB,2021-12-31
61374,UAE-IX Route Servers,PeeringDB,2021-12-31
61374,UAE-IX powered by DE-CIX,PeeringDB,2021-12-31
34781,SIL Citycable,PeeringDB,2021-12-31
34781,AS-SIL-CITYCABLE,PeeringDB,2021-12-31
8393,ASTEL JSC,PeeringDB,2021-12-31
40401,Backblaze Inc,PeeringDB,2021-12-31
263189,GLG PERU SAC,PeeringDB,2021-12-31
263189,GLG Peru,PeeringDB,2021-12-31
209609,The Cent.re Group Limited (209609),PeeringDB,2021-12-31
209609,TCG,PeeringDB,2021-12-31
209609,ITCent.re,PeeringDB,2021-12-31
209608,Municipality of Athens,PeeringDB,2021-12-31
209608,City of Athens,PeeringDB,2021-12-31
36315,Servpac,PeeringDB,2021-12-31
209606,Beyond Orbit UK,PeeringDB,2021-12-31
28753,LeaseWeb Germany / FRA-10,PeeringDB,2021-12-31
28753,netdirekt,PeeringDB,2021-12-31
399500,Tech Futures HyperSpeed Network,PeeringDB,2021-12-31
399500,HyperSpeed Network,PeeringDB,2021-12-31
136907,HUAWEI CLOUD,PeeringDB,2021-12-31
136907,136907,PeeringDB,2021-12-31
47753,ONIT AS,PeeringDB,2021-12-31
28209,Under,PeeringDB,2021-12-31
28209,Desenvolve,PeeringDB,2021-12-31
28979,dm-drogerie markt,PeeringDB,2021-12-31
28978,Centralny Osrodek Informatyki Gornictwa S.A.  - COIG,PeeringDB,2021-12-31
28978,COIG,PeeringDB,2021-12-31
28972,M-SOFT,PeeringDB,2021-12-31
208958,GROETZNER,PeeringDB,2021-12-31
28202,Rede Brasileira de Comunicacao,PeeringDB,2021-12-31
28202,Axis1 - Master Internet,PeeringDB,2021-12-31
399503,DICE-CARR-01,PeeringDB,2021-12-31
399503,DCS,PeeringDB,2021-12-31
206492,Nexphone,PeeringDB,2021-12-31
213372,Filtiwan Network,PeeringDB,2021-12-31
213372,Filtiwan,PeeringDB,2021-12-31
49910,Ludigssoft RZ,PeeringDB,2021-12-31
206499,ONEMANISP NEXT GENERATION,PeeringDB,2021-12-31
213377,dotManaged,PeeringDB,2021-12-31
13737,"INCX Global, LLC",PeeringDB,2021-12-31
13737,Interconnecx,PeeringDB,2021-12-31
211790,INNET.AZ,PeeringDB,2021-12-31
211790,Azinkom,PeeringDB,2021-12-31
263988,NET BARRA,PeeringDB,2021-12-31
263988,Netbarra  Internet,PeeringDB,2021-12-31
13730,VelocityOnline.net,PeeringDB,2021-12-31
263985,DZ7 Telecomunicacoes Ltda,PeeringDB,2021-12-31
263985,DZ7 Telecom,PeeringDB,2021-12-31
263982,POWERNET SOLUTIONS,PeeringDB,2021-12-31
263982,Powernet,PeeringDB,2021-12-31
13739,DataCenter IP,PeeringDB,2021-12-31
26370,PALCOM,PeeringDB,2021-12-31
26370,AS26370,PeeringDB,2021-12-31
270960,BRUNO LEONARDO DA SILVA BARBOSA,PeeringDB,2021-12-31
270960,I7 Telecom,PeeringDB,2021-12-31
202353,Todor,PeeringDB,2021-12-31
202353,TODOR PP,PeeringDB,2021-12-31
201054,EPIX POLMIX,PeeringDB,2021-12-31
201054,EPIX,PeeringDB,2021-12-31
211090,DIL Technology AS211090,PeeringDB,2021-12-31
211090,DIL Technology,PeeringDB,2021-12-31
201722,NEXT SRL,PeeringDB,2021-12-31
201722,WIRNEXT,PeeringDB,2021-12-31
201723,R van der Meijden,PeeringDB,2021-12-31
201723,as201723,PeeringDB,2021-12-31
55766,Comscentre,PeeringDB,2021-12-31
3999,Pennsylvania State University,PeeringDB,2021-12-31
55769,SEATEL(CAMBODIA),PeeringDB,2021-12-31
55769,SEATEL,PeeringDB,2021-12-31
19151,365 Data Centers (BroadbandONE),PeeringDB,2021-12-31
19151,365 Data Centers (former 365 Main,PeeringDB,2021-12-31
19151,BroadbandONE,PeeringDB,2021-12-31
19151,Host.net,PeeringDB,2021-12-31
19151,WV Fiber,PeeringDB,2021-12-31
19151,WebUnited,PeeringDB,2021-12-31
19151,Expedient Florida,PeeringDB,2021-12-31
19151,Netrox,PeeringDB,2021-12-31
19151,Continental Broadband Florida,PeeringDB,2021-12-31
19151,US Data,PeeringDB,2021-12-31
19151,Yipes! Florida,PeeringDB,2021-12-31
19151,etc),PeeringDB,2021-12-31
32522,Cascade Technology Alliance,PeeringDB,2021-12-31
32522,Multnomah Education Service District,PeeringDB,2021-12-31
56583,"Blue Jeans Network, Inc. - EMEA",PeeringDB,2021-12-31
44507,Kostroma Municipal Telephone Network,PeeringDB,2021-12-31
56233,ATSINDO (ATS Communication),PeeringDB,2021-12-31
56233,ATS INTERNET,PeeringDB,2021-12-31
213078,WiFi Scotland,PeeringDB,2021-12-31
44509,LZ NETWORKS,PeeringDB,2021-12-31
60350,Veepee (former VENTE-PRIVEE.COM),PeeringDB,2021-12-31
60350,Veepee,PeeringDB,2021-12-31
60357,Megagroup.ru LLC,PeeringDB,2021-12-31
35432,Cablenet Communication Systems,PeeringDB,2021-12-31
35432,Wavespeed Ltd.,PeeringDB,2021-12-31
60354,Richie,PeeringDB,2021-12-31
262587,Cerentini Soluções em Tecnologia,PeeringDB,2021-12-31
137127,Navkar Supertech,PeeringDB,2021-12-31
262589,InterNexa Global Network,PeeringDB,2021-12-31
262589,Internexa,PeeringDB,2021-12-31
211168,Martin Gotlund,PeeringDB,2021-12-31
47127,TELEMAQUE,PeeringDB,2021-12-31
47127,Cosmospace,PeeringDB,2021-12-31
51603,ACME Internet Ltd,PeeringDB,2021-12-31
51603,Spilsby Internet Solutions,PeeringDB,2021-12-31
32780,Hosting Services Inc,PeeringDB,2021-12-31
32780,100TB,PeeringDB,2021-12-31
32780,VPS.net,PeeringDB,2021-12-31
32787,Akamai Prolexic DDoS Mitigation,PeeringDB,2021-12-31
32787,Prolexic,PeeringDB,2021-12-31
293,Energy Sciences Network (ESnet),PeeringDB,2021-12-31
290,Interop Show Network,PeeringDB,2021-12-31
290,ShowNet,PeeringDB,2021-12-31
137256,CatIO Network,PeeringDB,2021-12-31
137256,CATIO,PeeringDB,2021-12-31
60134,Startnix Europe,PeeringDB,2021-12-31
60134,Startnix,PeeringDB,2021-12-31
60131,High5!,PeeringDB,2021-12-31
26695,Cubed Networks AS26695,PeeringDB,2021-12-31
26695,Bogle Technologies LLC,PeeringDB,2021-12-31
52000,MIRhosting,PeeringDB,2021-12-31
43989,Ehiweb,PeeringDB,2021-12-31
40356,Tascom Global Network,PeeringDB,2021-12-31
40356,TGN,PeeringDB,2021-12-31
25447,JM-DATA Telekom GmbH,PeeringDB,2021-12-31
25441,Imagine Communications Group Ltd,PeeringDB,2021-12-31
25441,Imagine,PeeringDB,2021-12-31
25441,Irish Broadband,PeeringDB,2021-12-31
25441,Gaelic Telecom,PeeringDB,2021-12-31
40350,Key Cooperative,PeeringDB,2021-12-31
140896,Lumity Technology Solutions,PeeringDB,2021-12-31
140894,Shadow APAC,PeeringDB,2021-12-31
140894,Shadow is the first high-performance computer based in the cloud.,PeeringDB,2021-12-31
262638,BRASCONECT INFORMATICA LTDA,PeeringDB,2021-12-31
262638,Brasconect,PeeringDB,2021-12-31
137703,Noakhali Broadband Network,PeeringDB,2021-12-31
137703,NBN,PeeringDB,2021-12-31
200899,INTERSPACE,PeeringDB,2021-12-31
270739,CM Telecom - Petrolina-PE,PeeringDB,2021-12-31
212193,VIVA INTERNET LIMITED SIRKETI,PeeringDB,2021-12-31
212193,Vivanet,PeeringDB,2021-12-31
205603,Wolf Network Lab,PeeringDB,2021-12-31
205603,WOLFLAB,PeeringDB,2021-12-31
42585,Networking4all B.V.,PeeringDB,2021-12-31
270119,"Equinix Connect - MX, Mexico",PeeringDB,2021-12-31
270119,Equinix Connect Mexico,PeeringDB,2021-12-31
136651,Dronagiri Infotech,PeeringDB,2021-12-31
203764,Bitbyte Communications Co. Ltd,PeeringDB,2021-12-31
203764,Bitbyteiq,PeeringDB,2021-12-31
270735,COMPUTIZE NETWORK TELECOMUNICACOES,PeeringDB,2021-12-31
270735,COMPUTIZE NETWORK,PeeringDB,2021-12-31
7862,Chevron,PeeringDB,2021-12-31
7862,Texaco,PeeringDB,2021-12-31
7862,Caltex,PeeringDB,2021-12-31
7862,Noble Energy,PeeringDB,2021-12-31
39928,Studio 1+1,PeeringDB,2021-12-31
42495,UPLOL INC,PeeringDB,2021-12-31
42495,Pylon.bot,PeeringDB,2021-12-31
201942,Soltia Consulting SL,PeeringDB,2021-12-31
201942,SOLTIA,PeeringDB,2021-12-31
328317,AEROCOM BROADBAND SERVICES,PeeringDB,2021-12-31
328317,Aerocom,PeeringDB,2021-12-31
39925,Optinium Internet,PeeringDB,2021-12-31
39923,Unix-Solutions,PeeringDB,2021-12-31
328641,Open Fibre,PeeringDB,2021-12-31
328641,OpenFibre SA,PeeringDB,2021-12-31
8092,Ygnition Networks,PeeringDB,2021-12-31
42632,MNOGOBYTE,PeeringDB,2021-12-31
205718,Alcort,PeeringDB,2021-12-31
205718,Alcort Ingenieria y Asesoria SL,PeeringDB,2021-12-31
138914,Shenzhen Huayang Technology Co,PeeringDB,2021-12-31
138914,HuaYang Networks,PeeringDB,2021-12-31
139735,PACE IT,PeeringDB,2021-12-31
16810,Cavalier Telephone,PeeringDB,2021-12-31
16810,Elantic Telecom,PeeringDB,2021-12-31
16810,Intellifiber,PeeringDB,2021-12-31
210777,Daryll Swer,PeeringDB,2021-12-31
210777,Daryll-Swer,PeeringDB,2021-12-31
16814,IPLAN Telecomunicaciones - NSS S.A.,PeeringDB,2021-12-31
16814,AR-NSSA-LACNIC,PeeringDB,2021-12-31
140457,Ikhlas Cipta Teknologi,PeeringDB,2021-12-31
140457,imedianet,PeeringDB,2021-12-31
12129,123.net AS12129,PeeringDB,2021-12-31
12129,123NET,PeeringDB,2021-12-31
61588,REDE IDL,PeeringDB,2021-12-31
6373,Opus One,PeeringDB,2021-12-31
6373,Opus One Inc.,PeeringDB,2021-12-31
12125,imgix,PeeringDB,2021-12-31
12125,Zebrafish Labs,PeeringDB,2021-12-31
12124,Thorn Communications,PeeringDB,2021-12-31
141949,JinIX Route Servers,PeeringDB,2021-12-31
141949,JinIX,PeeringDB,2021-12-31
10143,Exetel Pty Ltd,PeeringDB,2021-12-31
53356,Free Range Cloud Hosting Inc,PeeringDB,2021-12-31
53356,Free Range Cloud,PeeringDB,2021-12-31
138839,AIL Network,PeeringDB,2021-12-31
138839,Wiznet -Infocom,PeeringDB,2021-12-31
39699,Lounea Palvelut,PeeringDB,2021-12-31
39699,Lounea,PeeringDB,2021-12-31
198496,DESIRE Damian Lipski,PeeringDB,2021-12-31
198496,DESIRE24,PeeringDB,2021-12-31
63113,Globecorp Networks,PeeringDB,2021-12-31
198493,Enternet Pawel Miazga,PeeringDB,2021-12-31
63440,Telnyx LLC,PeeringDB,2021-12-31
40980,Telematica Internet Service Provider,PeeringDB,2021-12-31
40980,powered by ANX,PeeringDB,2021-12-31
9326,CENTRIN,PeeringDB,2021-12-31
9326,Centrin Online,PeeringDB,2021-12-31
9327,Hopcount Limited,PeeringDB,2021-12-31
9327,Joe Abley''s Basement,PeeringDB,2021-12-31
198498,Dolnet Group,PeeringDB,2021-12-31
33072,ISC F-ROOT BCN1,PeeringDB,2021-12-31
3856,Packet Clearing House,PeeringDB,2021-12-31
3856,PCH,PeeringDB,2021-12-31
3856,WoodyNet,PeeringDB,2021-12-31
8943,Jump Networks,PeeringDB,2021-12-31
8943,Jump,PeeringDB,2021-12-31
8943,SpodColo,PeeringDB,2021-12-31
33071,ISC F-ROOT ORD1,PeeringDB,2021-12-31
33076,ISC F-ROOT RIC1,PeeringDB,2021-12-31
33077,ISC F-ROOT TRN1,PeeringDB,2021-12-31
37009,Mobile Telecommunications Ltd,PeeringDB,2021-12-31
37009,MTC,PeeringDB,2021-12-31
33075,ISC F-ROOT SCL1,PeeringDB,2021-12-31
8949,Johan Hedberg,PeeringDB,2021-12-31
33078,ISC F-ROOT ORD2,PeeringDB,2021-12-31
33079,ISC F-ROOT OSL1,PeeringDB,2021-12-31
37002,REUNICABLE SAS,PeeringDB,2021-12-31
37002,ZEOP - REUNICABLE,PeeringDB,2021-12-31
45204,Gemnet,PeeringDB,2021-12-31
41230,Ask4 Ltd,PeeringDB,2021-12-31
48366,Inforoom,PeeringDB,2021-12-31
48366,InfoRoom,PeeringDB,2021-12-31
138281,Hybrid Hash,PeeringDB,2021-12-31
48362,Stadtwerke Feldkirch,PeeringDB,2021-12-31
48362,Stadtwerke Feldkirch Bereich Telekommunikation,PeeringDB,2021-12-31
48362,TKSWF,PeeringDB,2021-12-31
138283,SPEED AIRLIVE BROADBAND SERVICES,PeeringDB,2021-12-31
41239,BatamIX Route Collector,PeeringDB,2021-12-31
41239,as-batamix,PeeringDB,2021-12-31
62866,Ohio IX,PeeringDB,2021-12-31
137083,Mnk Infoway,PeeringDB,2021-12-31
137083,Mnk,PeeringDB,2021-12-31
40181,"Elite Systems, LLC",PeeringDB,2021-12-31
40181,Elite Fiber,PeeringDB,2021-12-31
26972,Sirius Telecom,PeeringDB,2021-12-31
137085,Ani Broadband Service,PeeringDB,2021-12-31
26978,QTS Phoenix,PeeringDB,2021-12-31
5405,Inter.link,PeeringDB,2021-12-31
5405,interdotlink,PeeringDB,2021-12-31
49415,VTSL Ltd,PeeringDB,2021-12-31
5482,Vitrifi,PeeringDB,2021-12-31
49410,BizTelecom,PeeringDB,2021-12-31
5403,APA-IT,PeeringDB,2021-12-31
5403,APA-IT Informations Technologie GmbH,PeeringDB,2021-12-31
57096,GlobalAsia Telecom,PeeringDB,2021-12-31
57096,GlobalAsia,PeeringDB,2021-12-31
3204,xTom V.PS,PeeringDB,2021-12-31
3204,xTom,PeeringDB,2021-12-31
3204,V.PS,PeeringDB,2021-12-31
3204,VPS.HOSTING,PeeringDB,2021-12-31
28008,TIGO PY GRU,PeeringDB,2021-12-31
28008,Telefonía Celular del Paraguay S.A.E.,PeeringDB,2021-12-31
3209,Vodafone Germany,PeeringDB,2021-12-31
3209,Vodanet,PeeringDB,2021-12-31
204264,Pure IP,PeeringDB,2021-12-31
3399,obe.net,PeeringDB,2021-12-31
211139,Netcom Solutions,PeeringDB,2021-12-31
211139,NETCOM,PeeringDB,2021-12-31
138466,DataMossa,PeeringDB,2021-12-31
138466,Done Pty Ltd,PeeringDB,2021-12-31
211132,Ting Shiuan Guan,PeeringDB,2021-12-31
211132,nella17,PeeringDB,2021-12-31
264354,TOP FIBRA,PeeringDB,2021-12-31
264354,TOPFIBRA,PeeringDB,2021-12-31
264352,CONECTAW TELECOM LTDA - ME,PeeringDB,2021-12-31
264352,Webby Internet,PeeringDB,2021-12-31
264353,Catalão Bandnet Serviços Multimídia,PeeringDB,2021-12-31
264353,CBNet,PeeringDB,2021-12-31
328750,ATC,PeeringDB,2021-12-31
2860,NOS,PeeringDB,2021-12-31
2860,ZON,PeeringDB,2021-12-31
2860,Sonaecom,PeeringDB,2021-12-31
2860,BE Artis,PeeringDB,2021-12-31
2860,Novis,PeeringDB,2021-12-31
2860,Optimus,PeeringDB,2021-12-31
44332,CentriLogic UK,PeeringDB,2021-12-31
133232,SAMPARK ESTATES PVT. LTD.,PeeringDB,2021-12-31
133232,Sampark Infotainment,PeeringDB,2021-12-31
2863,SpriteLink International Carrier,PeeringDB,2021-12-31
559,SWITCH,PeeringDB,2021-12-31
558,"Net Data Centers, Inc.",PeeringDB,2021-12-31
558,Net2ez,PeeringDB,2021-12-31
558,Net Datacenters,PeeringDB,2021-12-31
44334,M6 Distribution Digital,PeeringDB,2021-12-31
44334,RTLNET,PeeringDB,2021-12-31
137267,CBROS Technologies,PeeringDB,2021-12-31
29962,Digital West Networks,PeeringDB,2021-12-31
29962,HalNet,PeeringDB,2021-12-31
29962,DWNI-B-NETWORK,PeeringDB,2021-12-31
557,University of Maine System,PeeringDB,2021-12-31
557,Networkmaine,PeeringDB,2021-12-31
553,BelWue,PeeringDB,2021-12-31
553,Landeshochschulnetz Baden-Wuerttemberg,PeeringDB,2021-12-31
197075,Active Network S.p.A.,PeeringDB,2021-12-31
197075,Active Network,PeeringDB,2021-12-31
14712,One Step Consulting Inc,PeeringDB,2021-12-31
14713,Hosted Backbone,PeeringDB,2021-12-31
14713,Hosted Backbone LLC,PeeringDB,2021-12-31
58453,China Mobile International,PeeringDB,2021-12-31
197071,active-servers.com,PeeringDB,2021-12-31
265919,BB Host - Brasil,PeeringDB,2021-12-31
265919,BB Host Brasil - Datacenter,PeeringDB,2021-12-31
14717,Eze Castle Integration (ECINET),PeeringDB,2021-12-31
24232,Virtela Technology Services AS24232,PeeringDB,2021-12-31
24232,NTT GLOBAL Networks,PeeringDB,2021-12-31
265914,TRIUNFO SOLUCOES EM CONECTIVIDADE,PeeringDB,2021-12-31
265914,TRIUNFO,PeeringDB,2021-12-31
58329,rackplace,PeeringDB,2021-12-31
268037,FELIPE GERARDO ARAUJO DE LIMA,PeeringDB,2021-12-31
268037,Ok Net Infor,PeeringDB,2021-12-31
5459,London Internet Exchange (LINX),PeeringDB,2021-12-31
62240,Clouvider,PeeringDB,2021-12-31
62244,WTBTS-GBR,PeeringDB,2021-12-31
3342,Cibicom,PeeringDB,2021-12-31
3342,Teracom Denmark,PeeringDB,2021-12-31
207044,Enet Telecommunications Networks Limited,PeeringDB,2021-12-31
208727,Freifunk Kitzingen,PeeringDB,2021-12-31
208727,FF-Kitzingen,PeeringDB,2021-12-31
3344,Kewlio.net Limited,PeeringDB,2021-12-31
3344,Kewlio,PeeringDB,2021-12-31
208722,Yandex AS208722,PeeringDB,2021-12-31
208722,Yandex N.V. Yandex Europe B.V. Yandex Inc. Yandex Oy. Yandex GmbH,PeeringDB,2021-12-31
59583,Network Kazakhstan,PeeringDB,2021-12-31
30259,BroadAspect,PeeringDB,2021-12-31
34201,MadNet Telecom,PeeringDB,2021-12-31
34201,MadNet,PeeringDB,2021-12-31
9189,NetAachen GmbH,PeeringDB,2021-12-31
268525,E3 Telecom,PeeringDB,2021-12-31
268524,DMI ARATIBA PROVEDOR DE INTERNET,PeeringDB,2021-12-31
268524,DMI TELECOM,PeeringDB,2021-12-31
4258,ATGBB,PeeringDB,2021-12-31
4258,Accretive Networks Inc,PeeringDB,2021-12-31
38568,ISC F-ROOT SUV1,PeeringDB,2021-12-31
327996,Accelerit,PeeringDB,2021-12-31
4250,Alentus Corporation,PeeringDB,2021-12-31
4250,Alentus Europe - AS21321,PeeringDB,2021-12-31
4250,Alentus CA - AS25745,PeeringDB,2021-12-31
31122,Viatel Ireland,PeeringDB,2021-12-31
31122,Digiweb Ltd,PeeringDB,2021-12-31
263514,Link Web,PeeringDB,2021-12-31
263514,Linkweb,PeeringDB,2021-12-31
395348,DataSpindle,PeeringDB,2021-12-31
327991,Megasurf Wireless Internet,PeeringDB,2021-12-31
327991,Megasurf,PeeringDB,2021-12-31
18149,"Japan Registry Services Co., Ltd.",PeeringDB,2021-12-31
138068,Super Sistem Ultima,PeeringDB,2021-12-31
138068,Super Sistem,PeeringDB,2021-12-31
5539,SpaceNet AG,PeeringDB,2021-12-31
140390,BUROQNET,PeeringDB,2021-12-31
269862,FASTNET Peru,PeeringDB,2021-12-31
38561,NTT Australian Domestic Peering Network,PeeringDB,2021-12-31
212767,Sigfried Net,PeeringDB,2021-12-31
31349,a-net Liberec,PeeringDB,2021-12-31
31343,Intertelecom,PeeringDB,2021-12-31
140396,PANDU PALAPA TELEMATIKA,PeeringDB,2021-12-31
140396,Papatel,PeeringDB,2021-12-31
47329,WDM,PeeringDB,2021-12-31
47329,WDM Sp. z o.o.,PeeringDB,2021-12-31
263563,Multiware Tecnologia e Informatica,PeeringDB,2021-12-31
263563,Twspeed Telecom,PeeringDB,2021-12-31
42518,Unet Communication,PeeringDB,2021-12-31
47321,"Interregional Social Foundation ""Institute of engineering physics""",PeeringDB,2021-12-31
47321,MOU IIF,PeeringDB,2021-12-31
262352,NOVA TELECOM  AS262352,PeeringDB,2021-12-31
262352,SIM INTERNET,PeeringDB,2021-12-31
262353,MBG Tecnologias,PeeringDB,2021-12-31
262353,C-LIG,PeeringDB,2021-12-31
262354,LIGUE,PeeringDB,2021-12-31
