CITY_NAME,STATE_PROVINCE,COUNTRY_CODE,CITY_LATITUDE,CITY_LONGITUDE
Lutsk,Volyn,UA,50.7471983023,25.3333784573
Korosten,Zhytomyr,UA,50.9504158723,28.6500235583
Čačak,Moravicki,RS,43.8897357372,20.3301179593
Tulcea,Constanta,RO,45.1993457225,28.7966812731
Ploiești,Prahova,RO,44.9469063508,26.0364879951
Brăila,Braila,RO,45.2919961459,27.9690035388
Galați,Galati,RO,45.4558933706,28.0458743883
Izmayil,Odessa,UA,45.3503442577,28.8373506253
Vaslui,Vaslui,RO,46.6333290756,27.7333385907
Piatra-Neamt,Neamt,RO,46.9400040547,26.3829965651
Focșani,Vrancea,RO,45.6965505158,27.1865469958
Cahul,Cahul,MD,45.9078812857,28.1944441312
Illichivsk,Odessa,UA,46.3000020539,30.6665929756
Tiraspol,Bender,MD,46.8530949087,29.6399889717
Iași,Iasi,RO,47.1683469839,27.5749470609
Dubăsari,Transnistria,MD,47.2630556,29.1608333
Chernihiv,Chernihiv,UA,51.504929829,31.3015412992
Chernivtsi,Chernivtsi,UA,48.305306009,25.9215596097
Bălți,Balti,MD,47.7590861197,27.9053144925
Botoșani,Botosani,RO,47.7484149364,26.6596540921
Bacău,Bacau,RO,46.5784346711,26.919638223
Vinnytsya,Vinnytsya,UA,49.2253790477,28.481558389
Chișinău,Chisinau,MD,47.0050236197,28.8577111397
Rivne,Rivne,UA,50.6165861197,26.2528055407
Zhytomyr,Zhytomyr,UA,50.245575174,28.6621675199
Bila Tserkva,Kiev,UA,49.7743119498,30.1309150785
Voznesensk,Mykolayiv,UA,47.5503650096,31.333322305
Pinsk,Brest,BY,52.1278633821,26.0940555407
Klintsy,Bryansk,RU,52.7652404979,32.2448428942
Chernobyl,Kiev,UA,51.3894071646,30.0988756904
Kiev,Kiev,UA,50.433367329,30.5166279691
Mazyr,Homyel'',BY,52.0459562369,29.2721561266
Constanța,Constanta,RO,44.2026623729,28.6099743232
Kherson,Crimea,UA,46.6325371798,32.6006648872
Odessa,Odessa,UA,46.4900162954,30.7100011787
Nikopol,Dnipropetrovs''k,UA,47.5665914094,34.4062096748
Kremenchuk,Poltava,UA,49.0835272411,33.4296284574
Kryvyy Rih,Dnipropetrovs''k,UA,47.9283264354,33.3449824613
Uman,Cherkasy,UA,48.754296691,30.2109101956
Mykolayiv,Mykolayiv,UA,46.9677390738,31.984341999
Dzhankoy,Crimea,RU,45.7170402212,34.400008503
Simferopol,Crimea,RU,44.9491542756,34.0987349027
Sevastapol,Crimea,RU,44.5999766226,33.4649751371
Ordu,Ordu,TR,41.0004288931,37.8699259021
Yevpatoriya,Crimea,RU,45.196891092,33.3630692126
Dnipro,Dnipropetrovs''k,UA,48.4799723501,35.0000235583
Kerch,Crimea,RU,45.3685085236,36.4880981026
Melitopol,Zaporizhzhya,UA,46.837824523,35.3774682198
Kramatorsk,Donets''k,UA,48.7193634227,37.5343908272
Aleksin,Tula,RU,54.5143327017,37.0943660062
Poltava,Poltava,UA,49.5740399364,34.5702823474
Nizhyn,Chernihiv,UA,51.0540787955,31.8902908923
Brovary,Kiev,UA,50.4943196809,30.7809012438
Cherkasy,Cherkasy,UA,49.434720275,32.0709000231
Konotop,Sumy,UA,51.2423877147,33.2090217679
Sumy,Sumy,UA,50.9242934358,34.7808638089
Homyel,Homyel'',BY,52.4300154817,31.0000093167
Kirovohrad,Kirovohrad,UA,48.5040535676,32.2602941475
Kharkiv,Kharkiv,UA,49.9999829296,36.250024779
Zaporizhzhya,Zaporizhzhya,UA,47.8572971792,35.1768086332
Lgov,Kursk,RU,51.694763203,35.2743737373
Shostka,Sumy,UA,51.8734086295,33.4796512438
Babruysk,Mahilyow,BY,53.1265621125,29.1927811266
Solnechnogorsk,Moskovsskaya,RU,56.1806909374,36.9808845609
Kimry,Tver'',RU,56.8691243684,37.3443765856
Warsaw,Masovian,PL,52.2500006298,20.9999995511
Gdańsk,Pomeranian,PL,54.3599751985,18.6400402412
Gdynia,Pomeranian,PL,54.5203788443,18.5300211168
Gliwice,Silesian,PL,50.3303761994,18.6700125719
Olsztyn,Warmian-Masurian,PL,53.8000352164,20.4800312894
Chernyakhovsk,Kaliningrad,RU,54.631638203,21.8108544502
Kaunas,Kauno,LT,54.9504042756,23.8800304756
Kaliningrad,Kaliningrad,RU,54.700006123,20.4973428942
Sovetsk,Kaliningrad,RU,55.0717663769,21.881961221
Šiauliai,Šiauliai,LT,55.9386385286,23.3250255928
Hrodna,Hrodna,BY,53.6778721304,23.8340901273
Visby,Gotland,SE,57.633651346,18.3000093167
Klaipėda,Klaipedos,LT,55.720408955,21.1199405504
Ventspils,Ventspils,LV,57.3898677766,21.5605854886
Riga,Riga,LV,56.9500238232,24.0999653714
Brest,Brest,BY,52.0999839468,23.6999897855
Baranavichy,Brest,BY,53.1368457226,26.0134403063
Ełk,Warmian-Masurian,PL,53.833702412,22.3499946683
Białystok,Podlachian,PL,53.1503591096,23.1699962959
Lida,Hrodna,BY,53.8884794302,25.2846475817
Vilnius,Vilniaus,LT,54.6833663118,25.3166352933
Barysaw,Minsk,BY,54.2260040478,28.4921520576
Slantsy,Leningrad,RU,59.1115973095,28.0746581611
Jelgava,Jelgava,LV,56.65270347,23.7128055407
Viljandi,Viljandi,EE,58.3638889,25.59
Pärnu,Pärnu,EE,58.3747430614,24.5135835355
Panevežys,Panevezio,LT,55.740020161,24.3700264066
Tartu,Tartu,EE,58.3839414664,26.7098835843
Daugavpils,Daugavpils,LV,55.8799599397,26.5099991442
Savonlinna,Southern Savonia,FI,61.8666229443,28.8833426501
Haapsalu,Lääne,EE,58.9430556,23.5413889
Härnösand,Västernorrland,SE,62.6339970391,17.9340036175
Tallinn,Harju,EE,59.4338773795,24.7280407295
Lahti,Päijänne Tavastia,FI,60.9938596793,25.6649344469
Turku,Finland Proper,FI,60.4538668001,22.2549617093
Kouvola,Southern Finland,FI,60.8760000851,26.7090035108
Helsinki,Southern Finland,FI,60.175563374,24.9341263415
Lappeenranta,South Karelia,FI,61.0670593456,28.1833336982
Mikkeli,Southern Savonia,FI,61.6899961671,27.2850034763
Hämeenlinna,Tavastia Proper,FI,60.9969961103,24.4719995427
Porvoo,Eastern Uusimaa,FI,60.4003558544,25.666019652
Joensuu,North Karelia,FI,62.5999890331,29.7666479072
Umeå,Västerbotten,SE,63.8299914746,20.2399942614
Mariehamn,Finström,AX,60.0969961849,19.9490044719
Kokkola,Western Finland,FI,63.8332987662,23.1166662178
Kiruna,Norrbotten,SE,67.8500044954,20.216636514
Alta,Finnmark,NO,69.9666453239,23.2416715075
Skellefteå,Västerbotten,SE,64.7720786735,20.9500284411
Finnsnes,Troms,NO,69.2406172884,18.008605915
Vaasa,Western Finland,FI,63.0999843538,21.6000146064
Pori,Satakunta,FI,61.4788946728,21.7749393297
Tampere,Pirkanmaa,FI,61.5000044954,23.7500125719
Luleå,Norrbotten,SE,65.5966347723,22.1583783294
Oulu,Northern Ostrobothnia,FI,64.9999975781,25.4700109443
Jyväskylä,Central Finland,FI,62.2603456819,25.7499938545
Longyearbyen,Svalbard,SJ,78.2166843864,15.5499962958
Rovaniemi,Lapland,FI,66.5000352164,25.7159390856
Kemi,Lapland,FI,65.7333119905,24.5816930732
Hammerfest,Finnmark,NO,70.6612799267,23.6880008532
Zheleznogorsk,Kursk,RU,52.3547745963,35.404391641
Orsha,Vitsyebsk,BY,54.5153145539,30.4215433337
Minsk,Minsk,BY,53.8999774364,27.5666271553
Mahilyow,Mahilyow,BY,53.8985046581,30.3246500231
Velikiye Luki,Pskov,RU,56.3199589224,30.5200386136
Maladzyechna,Minsk,BY,54.3187890819,26.8653262926
Polatsk,Vitsyebsk,BY,55.4893894644,28.7859842516
Rēzekne,Latgale,LV,56.5000254508,27.3165648994
Smolensk,Smolensk,RU,54.7826884146,32.04733557
Vitsyebsk,Vitsyebsk,BY,55.1887101431,30.1853303617
Roslavl,Smolensk,RU,53.9509045605,32.8604125557
Velikiy Novgorod,Novgorod,RU,58.4999808951,31.3300150134
Staraya Russa,Novgorod,RU,57.9947662548,31.354354613
Kaluga,Kaluga,RU,54.5203788443,36.2700235583
Kirov,Kaluga,RU,54.0851857698,34.3048205147
Bryansk,Bryansk,RU,53.2599906607,34.4299808337
Orel,Orel,RU,52.9699566845,36.0699840889
Novozybkov,Bryansk,RU,52.5348152864,31.9448612048
Obninsk,Kaluga,RU,55.0804480175,36.6200280342
Dyatkovo,Bryansk,RU,53.5891436962,34.3391853421
Livny,Orel,RU,52.424796162,37.6043607165
Gubkin,Belgorod,RU,51.2743495881,37.3843224678
Torzhok,Tver'',RU,57.0290629264,34.9787328682
Nelidovo,Tver'',RU,56.2235048616,32.7730793851
Bologoye,Tver'',RU,57.8721639192,34.0517610257
Rzhev,Tver'',RU,56.2574046012,34.327454792
Vyazma,Smolensk,RU,55.2121970816,34.2917980537
Safonovo,Smolensk,RU,55.146490498,33.2161014391
Vyshnniy Volochek,Tver'',RU,57.5830342805,34.5630993233
Tver,Tver'',RU,56.8599776399,35.8899950752
Shebekino,Belgorod,RU,50.4143504019,36.8943782133
Belomorsk,Karelia,RU,64.5252203564,34.7658259671
Onega,Arkhangel''sk,RU,63.9271431673,38.0771483955
Narva,Ida-Viru,EE,59.3776275829,28.1602860094
Kohtla-Järve,Ida-Viru,EE,59.3999776399,27.2833369534
Gatchina,Leningrad,RU,59.5706648958,30.1333438708
St. Petersburg,City of St. Petersburg,RU,59.9390145051,30.3160200589
Svetogorsk,Leningrad,RU,61.1013208202,28.9176558011
Sodankylä,Lapland,FI,67.4170593457,26.6000194893
Vyborg,Leningrad,RU,60.7038773795,28.7549267158
Kemijärvi,Lapland,FI,66.6666658724,27.4166621488
Luga,Leningrad,RU,58.7363488964,29.8389949124
Pskov,Pskov,RU,57.8299959504,28.3299397367
Volkhov,Leningrad,RU,59.9290926301,32.3387389717
Petrozavodsk,Karelia,RU,61.8499831331,34.2800158272
Kolpino,City of St. Petersburg,RU,59.7300091747,30.6500048408
Tikhvin,Leningrad,RU,59.6448464143,33.5143778063
Borovichi,Novgorod,RU,58.3978165885,33.8974035225
Cherepovets,Vologda,RU,59.1404327587,37.9099751371
Kondopoga,Karelia,RU,62.208720926,34.2886974678
Kem,Karelia,RU,64.9535921419,34.5683703194
Kuopio,Eastern Finland,FI,62.894286315,27.6949397367
Kandalaksha,Murmansk,RU,67.1643357535,32.4143932686
Segezha,Karelia,RU,63.7547764274,34.3243025296
Kovda,Murmansk,RU,66.6902820019,32.8702310778
Apatity,Murmansk,RU,67.5730704948,33.3930415433
Kirovsk,Murmansk,RU,67.6090889681,33.6687353096
Severodvinsk,Arkhangel''sk,RU,64.5700238232,39.8300129789
Nikel,Murmansk,RU,69.4125706168,30.2188166898
Vadsø,Finnmark,NO,70.0965967757,29.7657492666
Murmansk,Murmansk,RU,68.9699878125,33.1000361722
Severomorsk,Murmansk,RU,69.0730564567,33.4230655505
Monchegorsk,Murmansk,RU,67.9291211132,32.8287349027
Kirkenes,Finnmark,NO,69.7250063265,30.0516434313
Buraydah,Al Quassim,SA,26.3663867381,43.9628356514
Ma''an,Ma`an,JO,30.1920031156,35.7360035752
Dawmat al Jandal,Al Jawf,SA,29.8152976675,39.8663931872
Ar Rutbah,Al-Anbar,IQ,33.0384601024,40.2844555245
Madinat ath Thawrah,Ar Raqqah,SY,35.8366613963,38.548075723
Hamah,Hamah,SY,35.1503466991,36.7299954821
Ar Raqqah,Ar Raqqah,SY,35.9303766063,39.0199849027
Sakakah,Al Jawf,SA,29.9999970594,40.1333045399
Arar,Al Hudud ash Shamaliyah,SA,30.9900063263,41.0206896553
Karbala,Karbala'',IQ,32.6149200633,44.0244856352
Abu Kamal,Dayr Az Zawr,SY,34.4504152619,40.9186287015
Dayr az Zawr,Dayr Az Zawr,SY,35.3303873892,40.1299946683
Ar Ramadi,Al-Anbar,IQ,33.4200130402,43.2999820544
Samarra,Sala ad-Din,IQ,34.1939970461,43.8750006176
An Najaf,An-Najaf,IQ,32.0003322541,44.3353710518
Rafha,Al Hudud ash Shamaliyah,SA,29.6202191356,43.4948022042
Al Hillah,Babil,IQ,32.4721380809,44.4217223702
Al Musayyib,Babil,IQ,32.7786310008,44.2899991443
Al Fallujah,Al-Anbar,IQ,33.347666035,43.7772655831
Ad Diwaniyah,Al-Qadisiyah,IQ,31.9889376007,44.9239656156
Al Kut,Wasit,IQ,32.4907157583,45.830370238
Baghdad,Baghdad,IQ,33.3386484975,44.3938687732
Baqubah,Diyala,IQ,33.7476416209,44.6572635486
Mandali,Diyala,IQ,33.7436108592,45.5463565662
Ilam,Ilam,IR,33.6304136343,46.4300235583
Kirkuk,At-Ta''mim,IQ,35.4722391958,44.3922668038
Mahabad,West Azarbaijan,IR,36.7703770132,45.7200410551
Irbil,Arbil,IQ,36.1790435985,44.0086209704
Khvoy,West Azarbaijan,IR,38.5303987824,44.9700093168
Idlib,Idlib,SY,35.9297048127,36.6316552315
Manbij,Aleppo (Halab),SY,36.5266451203,37.9563288968
Şanlıurfa,Sanliurfa,TR,37.1699908641,38.7949857165
İskenderun,Hatay,TR,36.5804144481,36.1700296618
Gaziantep,Gaziantep,TR,37.0749837433,37.3849942614
Aleppo,Aleppo (Halab),SY,36.2299707225,37.1700203031
Kilis,Gaziantep,TR,36.7204059032,37.1199975166
Adıyaman,Adiyaman,TR,37.7703934927,38.2799267159
Diyarbakır,Diyarbakir,TR,37.9204360138,40.2300402413
Malatya,Malatya,TR,38.3704343862,38.300028848
Batman,Batman,TR,37.8904120067,41.1400105375
Mardin,Mardin,TR,37.3115067739,40.742722126
Nusaybin,Mardin,TR,37.0749837433,41.2183520088
Al Qamishli,Hasaka (Al Haksa),SY,37.0300252472,41.2299792061
Bitlis,Bitlis,TR,38.394000118,42.1229976473
Muş,Mus,TR,38.7490159292,41.4969396553
Zakho,Dihok,IQ,37.1445402212,42.6872029203
Van,Van,TR,38.495439676,43.3999759509
Siirt,Siirt,TR,37.9440000726,41.9329985769
Tall Afar,Ninawa,IQ,36.3759824819,42.4497497139
Al Hasakah,Hasaka (Al Haksa),SY,36.4832885936,40.750008503
Dahuk,Dihok,IQ,36.8667001273,43.0000026254
Tikrit,Sala ad-Din,IQ,34.5970471385,43.676961628
Tatvan,Bitlis,TR,38.5065759471,42.2815946032
Bingöl,Bingöl,TR,38.8850040355,40.498002558
Mosul,Ninawa,IQ,36.3450024608,43.145004434
Hakkâri,Hakkari,TR,37.5744364614,43.7408336983
Tabriz,East Azarbaijan,IR,38.0862915233,46.3012458891
Gadabay,G?d?b?y,AZ,40.5655556,45.8161111
Bafra,Samsun,TR,41.5681720165,35.9068932686
Elâzığ,Elazig,TR,38.6799762157,39.2299979235
Rize,Rize,TR,41.0208410838,40.5218570544
Gümüşhane,Gümüshane,TR,40.4640001285,39.4839996159
Giresun,Giresun,TR,40.9130011491,38.3900045207
Tunceli,Tunceli,TR,39.1167000236,39.5333015006
Ağrı,Agri,TR,39.7198352245,43.0513150622
Batumi,Ajaria,GE,41.6000046988,41.6300064685
Erzincan,Erzincan,TR,39.752649759,39.4927725818
Erzurum,Erzurum,TR,39.9203914582,41.2900272204
Trabzon,Trabzon,TR,40.9799908641,39.7199938545
Cherkessk,Karachay-Cherkess,RU,44.2904089549,42.0600060616
Tokat,Tokat,TR,40.3059961652,36.5630045215
Samsun,Samsun,TR,41.2799983918,36.3436624743
Apsheronsk,Krasnodar,RU,44.4687184846,39.7287271716
Timashevsk,Krasnodar,RU,45.6247461132,38.9443822823
Gelendzhik,Krasnodar,RU,44.5747585236,38.0643843168
Krasnodar,Krasnodar,RU,45.019976826,39.0000377998
Labinsk,Krasnodar,RU,44.6347806997,40.744272419
Yeysk,Krasnodar,RU,46.6987890819,38.2633902575
Maykop,Adygey,RU,44.6099760122,40.1200211169
Tuapse,Krasnodar,RU,44.1147607616,39.0643749581
Armavir,Krasnodar,RU,45.0003914582,41.1300369861
Sochi,Krasnodar,RU,43.5900124299,39.729967406
Stavropol,Stavropol'',RU,45.0500008332,41.9800109444
Kropotkin,Krasnodar,RU,45.4470825389,40.5821117745
Ashtarak,Aragatsotn,AM,40.3016667,44.3591667
Artvin,Artvin,TR,41.1830011433,41.8179965353
Yerevan,Erevan,AM,40.1811507355,44.5135513904
Gavarr,Gegharkunik,AM,40.3588889,45.1266667
Artashat,Ararat,AM,39.9538889,44.5505556
Kapan,Z?ngilan,AZ,39.2015206086,46.4149857165
Ijevan,Tavush,AM,40.8755556,45.1491667
Agdam,Tovuz,AZ,40.9052778,45.5563889
Vanadzor,Lori,AM,40.8127659292,44.488281615
Mozdok,North Ossetia,RU,43.7543176464,44.6543696684
Groznyy,Chechnya,RU,43.3186853221,45.6986986885
Poti,Samegrelo-Zemo Svaneti,GE,42.155655537,41.6716059965
Gyumri,Shirak,AM,40.78943402,43.8474938546
Kars,Kars,TR,40.6084631542,43.0974621163
Vladikavkaz,North Ossetia,RU,43.0503812857,44.6699759509
Tskhinvali,Shida Kartli,GE,42.2324983918,43.9750312895
Tbilisi,Tbilisi,GE,41.7250099885,44.7907954496
Naltchik,Kabardin-Balkar,RU,43.498105895,43.6179471423
Nazran,Ingush,RU,43.2330031155,44.7830015125
Sukhumi,Abkhazia,GE,43.0200213817,41.0200178617
Kutaisi,Imereti,GE,42.2499908641,42.7299910062
Kislovodsk,Stavropol'',RU,43.9099670604,42.7200174548
Nevinnomyssk,Stavropol'',RU,44.6200529165,41.9500386137
Georgievsk,Stavropol'',RU,44.1599001252,43.4699458402
Zelenokumsk,Stavropol'',RU,44.4091097199,43.8787064197
Salsk,Rostov,RU,46.4775105988,41.5420015043
Pyatigorsk,Stavropol'',RU,44.0799566844,43.09002071
Blagodarnyy,Stavropol'',RU,45.104726175,43.4343924548
Abadan,Khuzestan,IR,30.3307442413,48.2796780994
An Nasiriyah,Dhi-Qar,IQ,31.0429488312,46.2675528552
As Samawah,Al-Muthannia,IQ,31.309857604,45.2802746163
Az Aubayr,Al-Basrah,IQ,30.3891644481,47.7079817289
Ash Shatrah,Dhi-Qar,IQ,31.4175254507,46.1772224516
As Sulaymaniyah,As-Sulaymaniyah,IQ,35.5612776886,45.43085974
Bandar-e Bushehr,Bushehr,IR,28.9199776398,50.8300133858
Ahvaz,Khuzestan,IR,31.2799886261,48.7200129789
Behbehan,Khuzestan,IR,30.5818141876,50.2614692778
Yasuj,Kohgiluyeh and Buyer Ahmad,IR,30.6590041248,51.5940036081
Al Amarah,Maysan,IQ,31.8416080923,47.151168171
Masjed Soleyman,Khuzestan,IR,31.9799975779,49.2999259021
Dezful,Khuzestan,IR,32.3803865753,48.4700023995
Basra,Al-Basrah,IQ,30.5135237824,47.8135566801
Kashan,Esfahan,IR,33.9804181102,51.5799934477
Varamin,Tehran,IR,35.3165897817,51.6466043689
Qasr-e Shirin,Kermanshah,IR,34.5123753042,45.5772073962
Khorramabad,Lorestan,IR,33.4804227895,48.3500097237
Sanandaj,Kordestan,IR,35.300001647,47.0200133858
Malayer,Hamadan,IR,34.3199839468,48.8499792061
Amol,Mazandaran,IR,36.4713254995,52.3633048084
Kermanshah,Kermanshah,IR,34.3800061229,47.0600109444
Maragheh,East Azarbaijan,IR,37.4203890168,46.2200105375
Borujerd,Lorestan,IR,33.9199566844,48.8000080961
Saveh,Markazi,IR,35.0218274119,50.3314391671
Hamadan,Hamadan,IR,34.796027241,48.515012572
Qazvin,Qazvin,IR,36.2700199575,49.9999865304
Arak,Markazi,IR,34.0804120067,49.7000048409
Khomeini Shahr,Esfahan,IR,32.7004187205,51.4699743233
Qom,Qom,IR,34.6500154816,50.9500060616
Marv Dasht,Fars,IR,29.8014483836,52.8214680571
Shar e Kord,Chahar Mahall and Bakhtiari,IR,32.3209980506,50.8539965941
Shiraz,Fars,IR,29.629960143,52.5700105375
Fasa,Fars,IR,28.9718349396,53.6714936918
Qomsheh,Esfahan,IR,32.0114943634,51.8597179757
Al Ahmadi,Al Ahmadi,KW,29.0769448029,48.0837727445
Yazd,Yazd,IR,31.9200529165,54.3700040271
Kerman,Kerman,IR,30.2999967641,57.0800194894
Semnan,Semnan,IR,35.5547922964,53.3743025297
Zanjan,Zanjan,IR,36.6700213817,48.5000264067
Tehran,Tehran,IR,35.6719427684,51.4243440336
Isfahan,Esfahan,IR,32.7000053091,51.7000377999
Sikar,Rajasthan,IN,27.6103934926,75.1400023996
Sirjan,Kerman,IR,29.4699699087,55.7300243722
Bam,Kerman,IR,29.1076922801,58.3619567452
Zahedan,Sistan and Baluchestan,IR,29.4999939158,60.8300231515
Zabol,Sistan and Baluchestan,IR,31.0214514354,61.481456257
Zaranj,Nimroz,AF,31.1120010793,61.8869975186
Lashkar Gah,Hilmand,AF,31.5829980224,64.3599995534
Yazdan,South Khorasan,IR,33.5064935496,60.8937918689
Birjand,South Khorasan,IR,32.880020161,59.2199405506
Sabzewar,Razavi Khorasan,IR,36.2200230093,57.6300117583
Neyshabur,Razavi Khorasan,IR,36.2200230093,58.8200166411
Torbat-e Jam,Razavi Khorasan,IR,35.2233396597,60.612878783
Kashmar,Razavi Khorasan,IR,35.1814300731,58.451460326
Shahrud,Semnan,IR,36.4228788442,54.9628877348
Karokh,Hirat,AF,34.486769632,62.5917760812
Herat,Hirat,AF,34.3300091746,62.1699930408
Farah,Farah,AF,32.3917295522,62.0968192127
Meymaneh,Faryab,AF,35.930221577,64.7700927316
Baykonur,Qyzylorda,KZ,45.6913570344,63.2413488351
Ardabil,Ardebil,IR,38.2500024608,48.3000386137
Naxcivan,Naxçivan,AZ,39.209220397,45.4122045479
Yeghegnadzor,Vayots Dzor,AM,39.7611111,45.3333333
Lankaran,Astara,AZ,38.7540027049,48.8510644112
Goranboy,Goranboy,AZ,40.6102778,46.7897222
Urmia,West Azarbaijan,IR,37.5299947297,44.9999816475
Ganca,G?nc?,AZ,40.6849959504,46.3500284412
Sari,Mazandaran,IR,36.5503904409,53.1000040271
Rasht,Gilan,IR,37.2999829295,49.6299832752
Baku,Baki,AZ,40.3952720327,49.8622171619
Ahar,East Azarbaijan,IR,38.4829081411,47.0629048246
Qabala,Q?b?l?,AZ,40.9813889,47.8458333
Stepanakert,Xocali,AZ,39.8156433299,46.7519677315
Sumqayt,Sumqayit,AZ,40.5800152782,49.6299832752
Saki,S?ki,AZ,41.1923293244,47.1705468331
Yevlax,Yevlax,AZ,40.6171964712,47.1500312895
Oğuz,Oguz,AZ,41.0708333,47.4583333
Goycay,Göyçay,AZ,40.6534216502,47.7405895577
Rustavi,Kvemo Kartli,GE,41.5703682648,45.050004434
Ali Bayramli,?li Bayramli,AZ,39.9323028758,48.9202591541
Makhachkala,Dagestan,RU,42.9800238231,47.4999840889
Tovuz,Tovuz,AZ,40.9922222,45.6288889
Fort Shevchenko,Mangghystau,KZ,44.517061787,50.266636921
Buynaksk,Dagestan,RU,42.8334952993,47.1130309639
Mangyshlak,Mangghystau,KZ,43.6904550556,51.1417356091
Derbent,Dagestan,RU,42.0578062124,48.2774043363
Aqtau,Mangghystau,KZ,43.6231886994,51.2365002022
Zhangaozen,Mangghystau,KZ,43.3003918651,52.8000223377
Kaspiysk,Dagestan,RU,42.8747330923,47.6243692615
Karaj,Tehran,IR,35.8003587026,50.9700048409
Bijar,Kordestan,IR,35.8740751333,47.5936734607
Bojnurd,North Khorasan,IR,37.4699983918,57.3200048409
Gorgan,Golestan,IR,36.8303475129,54.4800231515
Kaka,Ahal,TM,37.3503416128,59.6000207101
Qunghirot,Karakalpakstan,UZ,43.0704059032,58.9000117583
Celeken,Balkan,TM,39.4361548767,53.1225911949
Balkanabat,Balkan,TM,39.512380187,54.3649397368
Gonbad-e Kavus,Golestan,IR,37.2518204946,55.1714538155
Türkmenbaşy,Balkan,TM,40.0230466909,52.9696760649
Qulsary,Atyrau,KZ,46.9832678417,54.0165372302
Atyrau,Atyrau,KZ,47.1126914664,51.9200243722
Mashhad,Razavi Khorasan,IR,36.2700199575,59.5699967029
Quchan,Razavi Khorasan,IR,37.1118290396,58.5014831124
Ashgabat,Ahal,TM,37.9499949331,58.3832991118
Khiwa,Khorezm,UZ,41.3911285594,60.3557368559
Koneurgench,Tashauz,TM,42.3166534618,59.1666621489
Gyzlarbat,Balkan,TM,38.9755395702,56.2777945545
Tejen,Ahal,TM,37.3786086213,60.4960383696
Türkmenabat,Chardzhou,TM,39.110001647,63.5800361723
Buzmeyin,Ahal,TM,38.0516683136,58.2100280343
Muynoq,Karakalpakstan,UZ,43.7683219595,59.0213996977
Nukus,Karakalpakstan,UZ,42.4700032746,59.6150068755
Urgentch,Khorezm,UZ,41.5599813019,60.64000891
Khujayli,Karakalpakstan,UZ,42.4047101024,59.451657673
Daşoguz,Tashauz,TM,41.8399900503,59.9649596749
Qazaly,Qyzylorda,KZ,45.762799702,62.1075162342
Chimboy,Karakalpakstan,UZ,42.9311379182,59.7707596424
Aral,Qyzylorda,KZ,46.7999715363,61.6666129139
Zhosaly,Qyzylorda,KZ,45.4877260529,64.0780419503
Berdyansk,Zaporizhzhya,UA,46.7568217154,36.7868395577
Horlivka,Donets''k,UA,48.2996474397,38.0546691475
Donetsk,Donets''k,UA,48.000001647,37.8299800199
Makiyivka,Donets''k,UA,48.0296639192,37.9746223539
Taganrog,Rostov,RU,47.2299969677,38.9199910062
Novoshakhtinsk,Rostov,RU,47.7699898469,39.9199816475
Kamensk Shakhtinskiy,Rostov,RU,48.3317643423,40.2517960193
Rostov,Rostov,RU,47.2346478466,39.7126558012
Bataysk,Rostov,RU,47.1368243602,39.7448502185
Volgodonsk,Rostov,RU,47.5099798778,42.1599482816
Shakhty,Rostov,RU,47.7203804719,40.2700377999
Luhansk,Luhans''k,UA,48.5697601513,39.3343843168
Novocherkassk,Rostov,RU,47.4199595328,40.0800235583
Lysychansk,Luhans''k,UA,48.9204105826,38.4273595772
Millerovo,Rostov,RU,48.9378513785,40.3974202055
Mariupol,Donets''k,UA,47.0961808462,37.5561982816
Mtsensk,Orel,RU,53.2647448925,36.5471642647
Belgorod,Belgorod,RU,50.6299961539,36.5999259021
Kupyansk,Kharkiv,UA,49.7217828563,37.5980561918
Valuyki,Belgorod,RU,50.2090916128,38.0986974678
Alekseyevka,Belgorod,RU,50.6534830923,38.693079792
Uryupinsk,Volgograd,RU,50.7734499299,42.0030586332
Voronezh,Voronezh,RU,51.7299806916,39.2699954821
Lipetsk,Lipetsk,RU,52.620003885,39.6399987374
Starsy Oskol,Belgorod,RU,51.3004203482,37.8399535713
Gryazi,Lipetsk,RU,52.4947660513,39.9343476957
Yelets,Lipetsk,RU,52.5800063264,38.500016641
Tikhoretsk,Krasnodar,RU,45.8531042675,40.1377461332
Tambov,Tambov,RU,52.7300230093,41.4300186755
Volgograd,Volgograd,RU,48.7100099885,44.4999604887
Atkarsk,Saratov,RU,51.876457539,44.9961059151
Belaya Kalitva,Rostov,RU,48.1865018912,40.7861303292
Michurinsk,Tambov,RU,52.8999867951,40.4999979236
Kotovsk,Tambov,RU,52.5947341096,41.5043810616
Borisoglebsk,Voronezh,RU,51.3687107535,42.0887381579
Mikhaylovka,Volgograd,RU,50.0678599234,43.2174547921
Kamenka,Penza,RU,53.1947233267,44.0443810616
Balashov,Saratov,RU,51.5535056754,43.1630911853
Penza,Penza,RU,53.1800213817,44.9999816475
Elista,Kalmyk,RU,46.3286566356,44.2087121163
Nikolayevsk,Volgograd,RU,50.0161059765,45.4261055082
Volzhskiy,Volgograd,RU,48.7948110139,44.7743623441
Akhtubinsk,Astrakhan'',RU,48.2787184846,46.1686958402
Zhanibek,West Kazakhstan,KZ,49.4276406037,46.8772314034
Frolovo,Volgograd,RU,49.772193216,43.6517952055
Krasnoarmeysk,Saratov,RU,51.0173885285,45.6974067777
